year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1992.0000, 231546.5509     +0.0000i, 167591.5785     +0.0000i, 194945.3556     +0.0000i, 481776.4359     +0.0000i, 557105.3570     +0.0000i,  47803.9163     +0.0000i, 120221.4203     +0.0000i,  89604.8899     +0.0000i,1198735.1250     +0.0000i,1968257.5030     +0.0000i,  89111.7917     +0.0000i, 234198.0084     +0.0000i,  51741.7621     +0.0000i,1149900.8669     +0.0000i,3795532.3969     +0.0000i, 296651.5014     +0.0000i, 309815.4886     +0.0000i,  96561.5215     +0.0000i,  97819.2283     +0.0000i,3770937.2026     +0.0000i, 339165.2685     +0.0000i, 555502.7580     +0.0000i, 211370.0103     +0.0000i, 943189.4673     +0.0000i,5714050.0271     +0.0000i
   1993.0000, 228889.4756     +0.0000i, 158537.5224     +0.0000i, 195822.5091     +0.0000i, 469407.8155     +0.0000i, 605855.2782     +0.0000i,  57177.8434     +0.0000i, 116196.5606     +0.0000i,  75602.2482     +0.0000i,1118332.3565     +0.0000i,1814588.3674     +0.0000i,  83182.1623     +0.0000i, 248951.1564     +0.0000i,  45333.5805     +0.0000i, 929429.5662     +0.0000i,4189278.7699     +0.0000i, 311152.6863     +0.0000i, 307291.6226     +0.0000i,  92350.5792     +0.0000i,  75578.7659     +0.0000i,3867563.2681     +0.0000i, 365858.7030     +0.0000i, 450377.5140     +0.0000i, 169744.1855     +0.0000i, 907242.2440     +0.0000i,6086668.1962     +0.0000i
   1994.0000, 244990.7887     +0.0000i, 173878.8777     +0.0000i, 206474.1965     +0.0000i, 477841.7518     +0.0000i, 732451.8142     +0.0000i,  73956.1986     +0.0000i, 127352.3898     +0.0000i,  91786.3670     +0.0000i,1199959.0877     +0.0000i,1938793.2310     +0.0000i,  88036.6159     +0.0000i, 296155.4315     +0.0000i,  50778.0415     +0.0000i, 990877.9658     +0.0000i,4539147.4573     +0.0000i, 316961.1656     +0.0000i, 329809.3204     +0.0000i,  99227.5810     +0.0000i,  86192.1003     +0.0000i,4091551.6233     +0.0000i, 422024.3225     +0.0000i, 478158.2702     +0.0000i, 192137.9054     +0.0000i, 961227.4735     +0.0000i,6412603.0955     +0.0000i
   1995.0000, 272504.4398     +0.0000i, 214746.9424     +0.0000i, 272039.2927     +0.0000i, 518107.3738     +0.0000i, 887921.9905     +0.0000i,  84857.9097     +0.0000i, 147011.1340     +0.0000i, 119223.4008     +0.0000i,1384512.6986     +0.0000i,2273096.0265     +0.0000i, 101252.9572     +0.0000i, 349275.3465     +0.0000i,  60157.6311     +0.0000i,1061114.1520     +0.0000i,4974064.4467     +0.0000i, 229416.2564     +0.0000i, 364564.1296     +0.0000i, 118344.2733     +0.0000i, 107068.1221     +0.0000i,4667083.2519     +0.0000i, 514099.8987     +0.0000i, 551356.6887     +0.0000i, 234962.5296     +0.0000i,1064660.6421     +0.0000i,6722183.2350     +0.0000i
   1996.0000, 293872.6145     +0.0000i, 209550.4075     +0.0000i, 267818.9386     +0.0000i, 525457.9649     +0.0000i,1092118.7146     +0.0000i,  87886.1787     +0.0000i, 144478.1642     +0.0000i, 114333.8428     +0.0000i,1363426.5277     +0.0000i,2183298.8139     +0.0000i, 106709.6226     +0.0000i, 361650.0492     +0.0000i,  66369.8720     +0.0000i,1158030.5122     +0.0000i,4438891.7645     +0.0000i, 286041.2221     +0.0000i, 352253.4078     +0.0000i, 121629.3286     +0.0000i, 107943.8955     +0.0000i,4977653.4058     +0.0000i, 558982.1108     +0.0000i, 570036.0343     +0.0000i, 246995.0910     +0.0000i,1110047.2453     +0.0000i,7086308.9874     +0.0000i
   1997.0000, 306569.0379     +0.0000i, 188012.7693     +0.0000i, 252512.2079     +0.0000i, 553567.1680     +0.0000i,1149075.5833     +0.0000i,  95376.2312     +0.0000i, 143081.7718     +0.0000i, 111733.5043     +0.0000i,1240652.3265     +0.0000i,1948393.2377     +0.0000i,  98907.9299     +0.0000i, 372538.8868     +0.0000i,  71740.1264     +0.0000i,1112140.4380     +0.0000i,4046247.2941     +0.0000i, 340653.8694     +0.0000i, 341055.5516     +0.0000i, 123252.8882     +0.0000i, 104563.0780     +0.0000i,5079360.5150     +0.0000i, 500027.6742     +0.0000i, 534800.8775     +0.0000i, 222104.7635     +0.0000i,1221034.3579     +0.0000i,7630380.3692     +0.0000i
   1998.0000, 298045.7062     +0.0000i, 193689.3286     +0.0000i, 264567.9768     +0.0000i, 549960.9084     +0.0000i,1144323.8429     +0.0000i,  91731.5408     +0.0000i, 147351.5409     +0.0000i, 121723.3859     +0.0000i,1306541.8766     +0.0000i,2006934.6589     +0.0000i, 105536.6775     +0.0000i, 385559.8634     +0.0000i,  74037.5074     +0.0000i,1128456.3830     +0.0000i,3721924.1786     +0.0000i, 355396.8297     +0.0000i, 340273.9060     +0.0000i, 126922.5727     +0.0000i, 108244.0960     +0.0000i,4730707.0351     +0.0000i, 311725.9907     +0.0000i, 557223.3222     +0.0000i, 225321.9156     +0.0000i,1275813.7758     +0.0000i,8078218.6328     +0.0000i
   1999.0000, 302315.3400     +0.0000i, 193586.3564     +0.0000i, 269175.3808     +0.0000i, 582695.5479     +0.0000i,1248503.2235     +0.0000i,  78977.2720     +0.0000i, 141804.1961     +0.0000i, 119202.9155     +0.0000i,1283323.3149     +0.0000i,1939586.2621     +0.0000i, 111927.2100     +0.0000i, 416933.1381     +0.0000i,  88067.7652     +0.0000i,1124737.9469     +0.0000i,4158462.2497     +0.0000i, 400110.8892     +0.0000i, 351449.5532     +0.0000i, 128017.0885     +0.0000i, 116823.1860     +0.0000i,4450818.0879     +0.0000i, 443080.1623     +0.0000i, 577891.4090     +0.0000i, 228969.5181     +0.0000i,1285435.1753     +0.0000i,8620130.6905     +0.0000i
   2000.0000, 304227.7522     +0.0000i, 187166.6325     +0.0000i, 265958.2493     +0.0000i, 651344.3455     +0.0000i,1331772.2286     +0.0000i,  80003.1988     +0.0000i, 133949.0981     +0.0000i, 110370.7584     +0.0000i,1216632.9700     +0.0000i,1764861.8005     +0.0000i, 100871.6114     +0.0000i, 440763.3532     +0.0000i,  86911.7841     +0.0000i,1051047.1010     +0.0000i,4452771.6729     +0.0000i, 480553.4663     +0.0000i, 335112.1672     +0.0000i, 131301.7088     +0.0000i, 108382.1341     +0.0000i,4722965.4348     +0.0000i, 537581.2846     +0.0000i, 554057.0816     +0.0000i, 226835.3368     +0.0000i,1279253.8678     +0.0000i,9063432.0361     +0.0000i
   2001.0000, 275309.6819     +0.0000i, 189527.7495     +0.0000i, 269662.2435     +0.0000i, 627580.6638     +0.0000i,1556565.4698     +0.0000i,  81209.8993     +0.0000i, 139497.2489     +0.0000i, 116046.7259     +0.0000i,1234435.7887     +0.0000i,1832106.2269     +0.0000i,  99783.6255     +0.0000i, 463465.4372     +0.0000i,  90392.2825     +0.0000i,1075893.3787     +0.0000i,3969360.7443     +0.0000i, 488913.4270     +0.0000i, 341382.2990     +0.0000i, 127337.1509     +0.0000i, 112114.0587     +0.0000i,4753832.4503     +0.0000i, 483912.5178     +0.0000i, 588881.1520     +0.0000i, 211019.7343     +0.0000i,1233270.8401     +0.0000i,9135124.2369     +0.0000i
   2002.0000, 311932.6916     +0.0000i, 199718.6677     +0.0000i, 300894.5901     +0.0000i, 670173.7850     +0.0000i,1721608.3430     +0.0000i,  81783.6507     +0.0000i, 149572.1112     +0.0000i, 129249.4034     +0.0000i,1307265.1241     +0.0000i,1889095.7019     +0.0000i, 111007.6957     +0.0000i, 499938.9735     +0.0000i,  94257.8168     +0.0000i,1174549.8287     +0.0000i,3796704.1347     +0.0000i, 485798.4324     +0.0000i, 360675.6755     +0.0000i, 143595.9151     +0.0000i, 118945.0021     +0.0000i,4895443.7830     +0.0000i, 571000.1606     +0.0000i, 645361.6713     +0.0000i, 227887.0521     +0.0000i,1271657.9610     +0.0000i,9379277.7252     +0.0000i
   2003.0000, 366242.0280     +0.0000i, 248765.6178     +0.0000i, 360149.1355     +0.0000i, 767594.7657     +0.0000i,2119012.9669     +0.0000i,  80814.3572     +0.0000i, 178087.8191     +0.0000i, 154933.9767     +0.0000i,1577562.0005     +0.0000i,2220194.9712     +0.0000i, 152187.6927     +0.0000i, 565618.2672     +0.0000i, 119263.3477     +0.0000i,1433013.4840     +0.0000i,4047298.3446     +0.0000i, 586174.3767     +0.0000i, 461333.2900     +0.0000i, 166826.6891     +0.0000i, 142096.6999     +0.0000i,5573592.8654     +0.0000i, 613530.5550     +0.0000i, 817456.1837     +0.0000i, 289439.6886     +0.0000i,1554015.9275     +0.0000i,9757469.8730     +0.0000i
   2004.0000, 465946.7600     +0.0000i, 280382.7695     +0.0000i, 420761.2272     +0.0000i, 854649.1940     +0.0000i,2435353.8271     +0.0000i,  98992.7674     +0.0000i, 204441.7232     +0.0000i, 173050.8982     +0.0000i,1806618.8840     +0.0000i,2450464.9316     +0.0000i, 178788.2201     +0.0000i, 658700.5783     +0.0000i, 137415.7724     +0.0000i,1636236.7375     +0.0000i,4337418.8431     +0.0000i, 621697.6025     +0.0000i, 542284.8578     +0.0000i, 190541.9373     +0.0000i, 168669.2629     +0.0000i,6742843.0499     +0.0000i, 691671.4600     +0.0000i, 972166.4227     +0.0000i, 328582.2489     +0.0000i,1827635.7420     +0.0000i,10455071.6903     +0.0000i
   2005.0000, 512363.1055     +0.0000i, 286343.1091     +0.0000i, 429537.7773     +0.0000i, 960430.4785     +0.0000i,2784922.4905     +0.0000i, 122998.6408     +0.0000i, 210185.1534     +0.0000i, 179097.4547     +0.0000i,1898327.9021     +0.0000i,2520013.7745     +0.0000i, 182228.1929     +0.0000i, 799276.6274     +0.0000i, 144962.7325     +0.0000i,1675807.6091     +0.0000i,4373018.6915     +0.0000i, 707361.2540     +0.0000i, 582535.6971     +0.0000i, 222066.3763     +0.0000i, 178229.1213     +0.0000i,7924833.7590     +0.0000i, 810546.2631     +0.0000i,1033467.0409     +0.0000i, 332623.5383     +0.0000i,1843061.0135     +0.0000i,11106891.4487     +0.0000i
   2006.0000, 541210.8645     +0.0000i, 303164.3554     +0.0000i, 440155.9114     +0.0000i,1080431.9024     +0.0000i,3309309.7306     +0.0000i, 141275.3314     +0.0000i, 233160.5444     +0.0000i, 189547.0704     +0.0000i,1948578.7166     +0.0000i,2703703.2902     +0.0000i, 203874.6446     +0.0000i, 935473.3263     +0.0000i, 163689.5923     +0.0000i,1762811.8593     +0.0000i,4130466.1100     +0.0000i, 792091.8962     +0.0000i, 632295.5177     +0.0000i, 249711.7468     +0.0000i, 175847.5255     +0.0000i,9382106.1319     +0.0000i, 892896.2364     +0.0000i,1127001.9740     +0.0000i, 357038.5709     +0.0000i,2050305.3939     +0.0000i,11585326.6985     +0.0000i
   2007.0000, 622465.5656     +0.0000i, 355086.6527     +0.0000i, 510547.4092     +0.0000i,1210169.6317     +0.0000i,4337124.6153     +0.0000i, 174836.3705     +0.0000i, 268301.7168     +0.0000i, 225173.5690     +0.0000i,2279468.5815     +0.0000i,3029552.0709     +0.0000i, 237394.2123     +0.0000i,1205796.2948     +0.0000i, 194430.5583     +0.0000i,2018396.0427     +0.0000i,4098376.6877     +0.0000i, 891920.3095     +0.0000i, 696516.7428     +0.0000i, 289216.5776     +0.0000i, 206802.7969     +0.0000i,11331570.9356     +0.0000i, 935987.2290     +0.0000i,1303845.8829     +0.0000i, 424686.2249     +0.0000i,2282692.9627     +0.0000i,11939935.1511     +0.0000i
