year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1996.0000,   16.2475,   22.8588,   20.0596,   14.0238,    8.4134,   10.5318,   27.7169,   23.1192,   20.1371,   21.2472,   14.6668,    4.6753,   61.3084,   16.9812,   21.7198,    7.2137,   18.3572,   43.2798,   16.0302,   12.8906,   14.1323,   14.8254,   26.9943,   19.5416,   16.9230
 1997.0000,   15.6723,   20.0859,   17.7884,   14.5448,    7.9764,   11.3688,   30.6220,   20.6335,   17.8773,   18.5820,   13.5664,    4.8374,   22.4279,   16.2593,   20.3599,    8.6709,   16.4144,   39.8781,   14.8211,   12.9225,   12.7377,   13.5939,   24.3352,   18.6336,   17.9456
 1998.0000,   13.0722,   18.7295,   16.9080,   12.9511,   12.7227,   10.3974,   28.9099,   19.6215,   16.8354,   17.4197,   13.2211,    4.3476,   18.2506,   15.2672,   18.0630,    8.2133,   15.2666,   36.6371,   13.9974,   11.6688,    8.1940,   12.8801,   22.1591,   17.5229,   16.9942
 1999.0000,   13.4303,   17.0642,   15.6563,   12.3525,   12.0896,    9.2756,   21.6252,   18.0269,   15.1742,   15.5835,   12.5395,    4.2587,   50.6822,   14.1365,   19.4559,   13.7298,   14.2094,   36.5067,   13.9239,    9.6923,   10.1011,   12.1096,   20.2973,   17.2891,   16.1131
 2000.0000,   12.0332,   15.6630,   14.4061,   12.4464,   11.6694,    7.8821,   19.4274,   15.9426,   13.6152,   13.6325,   10.7548,    4.2609,   47.7820,   12.6476,   19.8781,   15.1266,   12.7286,   31.5546,   12.5711,    9.3041,   10.8281,   10.8789,   18.9594,   16.5327,   16.3460
 2001.0000,   10.5884,   14.4384,   13.8567,   11.5531,    9.8759,    7.8379,   23.3301,   15.7628,   12.9571,   13.0355,   10.0142,    4.0812,   48.5694,   12.2550,   17.1500,   14.7289,   12.4110,   31.2017,   12.3248,    8.6946,    9.2452,   10.7746,   16.9149,   15.2867,   16.0473
 2002.0000,   11.3094,   16.0904,   14.6975,   11.4631,    8.9760,    7.5686,   23.4127,   16.7325,   13.3265,   13.1655,   10.3658,    3.8696,   53.7652,   12.8051,   15.9283,   13.9194,   12.8036,   36.0384,   12.6707,    8.2926,    9.6859,   11.0625,   17.5529,   15.3249,   15.8605
 2003.0000,   14.2312,   20.3408,   18.3348,   13.4460,    4.7437,    7.2408,   30.6014,   20.9774,   16.8582,   16.5650,   13.6642,    4.2481,   66.6458,   16.5206,   17.6311,   10.5294,   16.6300,   41.6357,   15.7874,    9.2368,   10.2597,   14.4520,   22.6340,   18.3851,   17.2509
 2004.0000,   15.6755,   20.6720,   20.4256,   20.3578,    4.9737,    8.1632,   31.5747,   22.1140,   18.1987,   17.3484,   14.8282,    4.5525,   82.4196,   18.0142,   17.7409,   14.8198,   17.9420,   43.4325,   16.4276,    9.9854,   16.5621,   16.4007,   24.3458,   20.8128,   16.6981
 2005.0000,   15.1079,   21.7652,   22.3545,   20.1628,    4.4575,    9.1010,   33.9359,   21.7045,   18.7454,   18.4999,   14.1957,    4.6153,   82.0686,   18.1755,   15.7956,   15.0406,   40.3736,   45.4770,   35.9372,   10.1230,   10.4255,   16.2733,   24.0406,   20.1569,   15.7855
 2006.0000,   15.8044,   23.5272,   23.4072,   21.8562,    4.9605,    9.7883,   36.6222,   23.4611,   19.7010,   19.6687,   15.4282,    5.1002,   91.0424,   19.4434,   15.6524,   10.2836,   42.8131,   47.7723,   23.8514,   11.2062,   11.3776,   17.6353,   25.4457,   21.9211,   16.8180
 2007.0000,   17.1300,   25.2031,   24.2406,   17.2661,    5.7791,   11.2551,   37.8943,   23.2776,   20.6233,   19.9775,   16.5942,    5.4446,   83.0346,   20.2847,   14.5697,   28.6527,   43.9499,   54.1146,   23.7205,   11.9024,   22.7104,   18.6490,   26.3587,   22.3227,   17.0430
