year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1990.0000, 239465.5950, 156831.6212, 478582.6069, 460601.9447, 316989.7626,  39595.4625, 130454.6042, 117705.0275,1108152.1627,1572627.6512,  76768.1774, 596876.5201,  76386.3369,1004986.5804,2599380.9028, 562557.0558, 262605.6166, 279862.6093,  67443.9119,3372778.5842, 210192.9961, 477088.1391, 227677.2385, 898508.2001,5040575.9113
   1991.0000, 242394.6453, 153431.5794, 500431.2350, 463142.5239, 550794.8436,  38720.2945, 127548.1047,  97954.5745,1088403.5526,1668524.7713,  81781.0270, 549631.1439,  71072.5529,1031866.2856,2950471.4380, 637201.2579, 268606.4750, 290021.2624,  77306.4367,3445848.2584, 255309.6850, 503410.9997, 230733.9890, 891917.8683,5037483.9861
   1992.0000, 258622.8736, 171691.1246, 543775.6333, 462937.8045, 654863.9287,  45193.5990, 140889.1530,  89444.5026,1268006.0365,1971156.5439,  91153.3395, 217053.9274,  81234.9472,1156464.7817,3365826.1767, 279909.7587, 307790.9610, 295295.1371,  94378.0467,3680837.2540, 282964.3586, 551388.1881, 246448.5440, 955534.9102,5500180.5648
   1993.0000, 256214.6522, 159059.6353, 538459.6425, 452829.1015, 702639.2903,  54289.2907, 138574.2595,  71334.8968,1200470.6253,1878416.3370,  86884.1934, 234702.3187,  73129.0622, 942629.6657,3795864.6799, 302106.0407, 320984.2161,  83839.5642,  73370.4535,3859293.5704, 317482.6661, 465634.8664, 175419.2149, 909899.4671,5930154.5405
   1994.0000, 268584.6941, 171085.6885, 570709.1731, 447001.9795, 783431.8599,  69493.3856, 148425.0633,  86066.2151,1236871.8199,1945906.5973,  89993.9710, 718379.6164,  74988.1223, 957676.2438,4081782.2837, 308416.1711, 330770.7082,  89128.4386,  84714.7058,3994349.9884, 367021.8303, 459736.6028, 192298.2359, 955282.4563,6193894.9810
   1995.0000, 302787.8667, 240305.3600, 246869.8413, 485861.1638, 905364.4331,  78907.5011, 182637.3984, 121608.2876,1365918.8886,2216857.1823, 105306.5720, 642613.6442, 384416.9830,1005919.3487,4496835.3598, 183703.5062, 345887.8046, 317822.6819, 109504.0783,4561619.2066, 446020.1593, 536018.7769, 257336.7904,1148711.1796,6634817.1202
   1996.0000, 330740.8710, 238754.0138, 240828.5950, 492033.2061,1015569.8358,  83297.3245, 180682.8224, 120798.3677,1364553.0987,2137311.6934, 115083.4314, 315199.3225, 506333.6402,1122627.5324,4034974.3512, 225704.2213, 335981.0218, 367880.8048, 115806.4116,4901788.8766, 488956.2756, 562265.7936, 283950.1905,1224566.5935,7060335.0711
   1997.0000, 357412.3858, 210251.4602, 216385.0483, 522824.9617,1056271.7727,  91708.7174, 206566.7506, 113191.8491,1229043.1500,1865831.6172, 107459.9669, 337856.4009, 103342.6697,1088586.7096,3788974.8277, 285149.5983, 310182.2703, 345076.4929, 110065.5345,5077680.9732, 450557.6460, 525688.9189, 260469.8350,1239291.6683,7882407.6057
   1998.0000, 330667.7971, 210340.1889, 219531.3375, 483338.2158,1913480.1878,  84612.2088, 204484.3744, 118210.9926,1238487.6168,1843823.2026, 112856.8704, 337548.1305,  87903.6065,1062223.9875,3389557.2363, 285832.9023, 305691.9666, 322374.7018, 112648.6799,4614042.1061, 281073.9577, 533701.1598, 252128.3399,1250885.8712,8084624.5904
   1999.0000, 324947.3558, 202738.1434, 216987.1388, 498424.1727,2021009.9240,  74289.4687, 157499.1809, 114941.4096,1182916.8988,1721104.0458, 112799.3817, 367686.7069, 577646.8287,1020990.5607,3727170.6210, 567032.1161, 308202.3859, 373696.5954, 121454.6153,4127465.2249, 378822.2129, 536280.2585, 248847.2837,1353567.1401,8326971.9309
   2000.0000, 327639.3633, 192651.1681, 210281.4078, 560099.6699,2142726.4086,  81304.0738, 152392.1828, 106536.1286,1107392.1503,1542316.6471,  99921.1031, 384634.4324, 615084.5352, 943129.0823,3905278.2581, 666564.7614, 288442.3113, 366770.5739, 112509.5318,4381109.7419, 448595.2090, 503902.7771, 243195.8112,1352927.0810,8826567.3620
   2001.0000, 294121.8563, 183552.5890, 213265.2686, 549800.4844,2032449.5212,  84405.0258, 196333.6301, 109424.1731,1122266.0242,1564766.9214, 100525.5869, 405626.9418, 698652.4478, 979975.0977,3508505.3737, 667502.2780, 297243.7544, 369807.6657, 116717.5974,4369151.2758, 410111.4988, 547786.0776, 229150.8436,1331518.1645,9110985.9796
   2002.0000, 318480.0845, 224780.9483, 234102.2337, 574327.1651,2073114.9484,  86078.1631, 195145.1199, 127372.0610,1197766.4001,1627747.3556, 112648.9002, 424867.2075, 826925.1101,1065376.2260,3361323.8580, 650517.4282, 315461.5163, 436326.4169, 123499.4246,4478411.6758, 471860.8973, 596992.0488, 246977.9423,1443566.4211,9371274.7939
   2003.0000, 395513.3634, 286838.4764, 290058.0349, 713521.7120,1170835.2653,  85852.6098, 257229.8846, 161101.8924,1535933.9846,2050606.8902, 162739.1955, 491978.2837,1015547.3937,1396784.6204,3765486.2246, 551063.1977, 408370.6289, 494844.5182, 151064.8748,5175558.8853, 507402.7233, 800931.5289, 328477.8749,1796618.3016,10453492.8335
   2004.0000, 501899.0160, 289888.7558, 337721.7495,1224552.6375,1344721.8707, 104376.0322, 261767.8746, 175932.2867,1690000.9459,2164665.5861, 185743.8898, 561196.5642,1402743.9103,1538873.4258,3862109.0883, 880005.1227, 435904.4955, 568616.2087, 153556.9836,6174814.1495, 923988.4005, 939167.3330, 366094.4638,2105436.3052,10572765.5889
   2005.0000, 534685.4103, 327940.8934, 395002.3747,1317075.7481,1409014.3098, 130140.2288, 307608.8708, 183429.4506,1825361.5801,2381826.4238, 186309.2165, 641810.1202,1579845.2890,1606682.9509,3556256.1626, 967275.7252,1637388.5136, 692089.8243, 510422.7893,7133082.3269, 555453.6582, 994195.9599, 388404.0521,2110951.7607,10508594.5952
   2006.0000, 580225.2989, 362544.5755, 412995.2802,1423582.1326,1757867.3669, 147182.4910, 347127.1436, 200788.9561,1897654.8019,2569945.0082, 209169.4872, 775492.7674,1806501.6290,1709997.3581,3534389.2593, 600933.1883,1714251.3900, 757234.8331, 264487.1174,8603213.0196, 605774.1187,1093949.6255, 422527.8714,2328339.2304,11290518.0796
   2007.0000, 643317.9695, 407951.8199, 444985.0870,1119301.3038,2368688.0582, 185883.6983, 368368.3485, 206953.1727,2061755.7605,2725355.6208, 230943.2187, 927650.0462,1620044.8356,1825376.4022,3316510.8704,2385919.5091,1808782.7717, 919212.6435, 272349.7886,9876899.4999,1486207.7412,1202568.7461, 464874.3278,2494968.9806,11793611.5184
